181,23,1
181,29,0
182,23,1
182,29,0
183,23,1
183,40,1
184,26,1
184,40,1
185,4,1
185,26,1
186,4,1
186,46,1
187,4,1
187,38,1
188,38,1
188,53,1
189,53,1
189,54,1
190,23,1
190,53,1
191,38,1
191,53,1
